,american_name,country,lat,long,conf_count,date,cured_count,dead_count,country_2
3336,"Humboldt County, CA",United States of America,40.745,-123.8695,1,2020-02-22,0,0,United States of America
3337,"Sacramento County, CA",United States of America,38.4747,-121.3542,1,2020-02-22,0,0,United States of America
3338,Iraq,Iraq,33.0,44.0,0,2020-02-22,0,0,Iraq
3339,Unassigned Location (From Diamond Princess),United States of America,35.4437,139.638,0,2020-02-22,0,0,United States of America
3340,Oman,Oman,21.0,57.0,0,2020-02-22,0,0,Oman
3341,Afghanistan,Afghanistan,33.0,65.0,0,2020-02-22,0,0,Afghanistan
3342,Bahrain,Bahrain,26.0275,50.55,0,2020-02-22,0,0,Bahrain
3343,Kuwait,Kuwait,29.5,47.75,0,2020-02-22,0,0,Kuwait
3344,Algeria,Algeria,28.0339,1.6596,0,2020-02-22,0,0,Algeria
3345,Croatia,Croatia,45.1,15.2,0,2020-02-22,0,0,Croatia
3346,Switzerland,Switzerland,46.8182,8.2275,0,2020-02-22,0,0,Switzerland
3347,Austria,Austria,47.5162,14.5501,0,2020-02-22,0,0,Austria
3348,Israel,Israel,31.0,35.0,1,2020-02-22,0,0,Israel
3349,Pakistan,Pakistan,30.3753,69.3451,0,2020-02-22,0,0,Pakistan
3350,Brazil,Brazil,-14.235,-51.9253,0,2020-02-22,0,0,Brazil
3351,Georgia,Georgia,42.3154,43.3569,0,2020-02-22,0,0,Georgia
3352,Greece,Greece,39.0742,21.8243,0,2020-02-22,0,0,Greece
3353,North Macedonia,North Macedonia,41.6086,21.7453,0,2020-02-22,0,0,North Macedonia
3354,Norway,Norway,60.472,8.4689,0,2020-02-22,0,0,Norway
3355,Romania,Romania,45.9432,24.9668,0,2020-02-22,0,0,Romania
3356,Denmark,Denmark,56.2639,9.5018,0,2020-02-22,0,0,Denmark
3357,Estonia,Estonia,58.5953,25.0136,0,2020-02-22,0,0,Estonia
3358,Netherlands,Netherlands,52.1326,5.2913,0,2020-02-22,0,0,Netherlands
3359,San Marino,San Marino,43.9424,12.4578,0,2020-02-22,0,0,San Marino
3360,Anhui,China,31.8257,117.2264,989,2020-02-23,637,6,China
3361,Beijing,China,40.1824,116.4142,399,2020-02-23,189,4,China
3362,Chongqing,China,30.0572,107.874,575,2020-02-23,335,6,China
3363,Fujian,China,26.0789,117.9874,293,2020-02-23,170,1,China
3364,Gansu,China,36.0611,103.8343,91,2020-02-23,78,2,China
3365,Guangdong,China,23.3417,113.4244,1342,2020-02-23,755,6,China
3366,Guangxi,China,23.8298,108.7881,249,2020-02-23,106,2,China
3367,Guizhou,China,26.8154,106.8748,146,2020-02-23,102,2,China
3368,Hainan,China,19.1959,109.7453,168,2020-02-23,106,5,China
3369,Hebei,China,38.0428,114.5149,311,2020-02-23,219,6,China
3370,Heilongjiang,China,47.861999999999995,127.7615,480,2020-02-23,222,12,China
3371,Henan,China,33.882020000000004,113.61399999999999,1271,2020-02-23,868,19,China
3372,Hubei,China,30.9756,112.2707,64084,2020-02-23,15343,2346,China
3373,Hunan,China,27.6104,111.7088,1016,2020-02-23,714,4,China
3374,Inner Mongolia,China,44.0935,113.9448,75,2020-02-23,27,0,China
3375,Jiangsu,China,32.9711,119.455,631,2020-02-23,418,0,China
3376,Jiangxi,China,27.614,115.7221,934,2020-02-23,613,1,China
3377,Jilin,China,43.6661,126.1923,91,2020-02-23,54,1,China
3378,Liaoning,China,41.2956,122.6085,121,2020-02-23,73,1,China
3379,Ningxia,China,37.2692,106.1655,71,2020-02-23,56,0,China
3380,Qinghai,China,35.7452,95.9956,18,2020-02-23,18,0,China
3381,Shaanxi,China,35.1917,108.8701,245,2020-02-23,163,1,China
3382,Shandong,China,36.3427,118.1498,754,2020-02-23,321,4,China
3383,Shanghai,China,31.201999999999998,121.4491,335,2020-02-23,249,3,China
3384,Shanxi,China,37.5777,112.2922,132,2020-02-23,88,0,China
3385,Sichuan,China,30.6171,102.7103,526,2020-02-23,261,3,China
3386,Tianjin,China,39.3054,117.323,135,2020-02-23,81,3,China
3387,Tibet,China,31.6927,88.0924,1,2020-02-23,1,0,China
3388,Xinjiang,China,41.1129,85.2401,76,2020-02-23,28,2,China
3389,Yunnan,China,24.974,101.48700000000001,174,2020-02-23,115,2,China
3390,Zhejiang,China,29.1832,120.0934,1205,2020-02-23,760,1,China
3391,Thailand,Thailand,15.0,101.0,35,2020-02-23,21,0,Thailand
3392,Japan,Japan,36.0,138.0,147,2020-02-23,22,1,Japan
3393,South Korea,South Korea,36.0,128.0,602,2020-02-23,18,6,South Korea
3394,Taiwan,Taiwan,23.7,121.0,28,2020-02-23,2,1,Taiwan
3395,"Seattle, WA",United States of America,47.6062,-122.3321,1,2020-02-23,1,0,United States of America
3396,"Chicago, IL",United States of America,41.8781,-87.6298,2,2020-02-23,2,0,United States of America
3397,"Tempe, AZ",United States of America,33.4255,-111.94,1,2020-02-23,0,0,United States of America
3398,Macau,Macau,22.1667,113.55,10,2020-02-23,6,0,Macau
3399,Hong Kong,Hong Kong,22.3,114.2,74,2020-02-23,11,2,Hong Kong
3400,Singapore,Singapore,1.2833,103.8333,89,2020-02-23,51,0,Singapore
3401,Vietnam,Vietnam,16.0,108.0,16,2020-02-23,14,0,Vietnam
3402,France,France,47.0,2.0,12,2020-02-23,4,1,France
3403,Nepal,Nepal,28.1667,84.25,1,2020-02-23,1,0,Nepal
3404,Malaysia,Malaysia,2.5,112.5,22,2020-02-23,15,0,Malaysia
3405,"Toronto, ON",Canada,43.6532,-79.3832,2,2020-02-23,2,0,Canada
3406,British Columbia,Canada,49.2827,-123.1207,6,2020-02-23,0,0,Canada
3407,"Orange, CA",United States of America,33.7879,-117.8531,1,2020-02-23,0,0,United States of America
3408,"Los Angeles, CA",United States of America,34.0522,-118.2437,1,2020-02-23,0,0,United States of America
3409,New South Wales,Australia,-33.8688,151.2093,4,2020-02-23,4,0,Australia
3410,Victoria,Australia,-37.8136,144.9631,4,2020-02-23,4,0,Australia
3411,Queensland,Australia,-28.0167,153.4,5,2020-02-23,1,0,Australia
3412,Cambodia,Cambodia,11.55,104.9167,1,2020-02-23,1,0,Cambodia
3413,Sri Lanka,Sri Lanka,7.0,81.0,1,2020-02-23,1,0,Sri Lanka
3414,Germany,Germany,51.0,9.0,16,2020-02-23,14,0,Germany
3415,Finland,Finland,64.0,26.0,1,2020-02-23,1,0,Finland
3416,United Arab Emirates,United Arab Emirates,24.0,54.0,13,2020-02-23,4,0,United Arab Emirates
3417,Philippines,Philippines,13.0,122.0,3,2020-02-23,1,1,Philippines
3418,India,India,21.0,78.0,3,2020-02-23,3,0,India
3419,"London, ON",Canada,42.9849,-81.2453,1,2020-02-23,1,0,Canada
3420,Italy,Italy,43.0,12.0,155,2020-02-23,2,3,Italy
3421,UK,UK,55.0,-3.0,9,2020-02-23,8,0,UK
3422,Russia,Russia,60.0,90.0,2,2020-02-23,2,0,Russia
3423,Sweden,Sweden,63.0,16.0,1,2020-02-23,0,0,Sweden
3424,"Santa Clara, CA",United States of America,37.3541,-121.9552,2,2020-02-23,1,0,United States of America
3425,Spain,Spain,40.0,-4.0,2,2020-02-23,2,0,Spain
3426,South Australia,Australia,-34.9285,138.6007,2,2020-02-23,2,0,Australia
3427,"Boston, MA",United States of America,42.3601,-71.0589,1,2020-02-23,0,0,United States of America
3428,"San Benito, CA",United States of America,36.5761,-120.9876,2,2020-02-23,0,0,United States of America
3429,Belgium,Belgium,50.8333,4.0,1,2020-02-23,1,0,Belgium
3430,"Madison, WI",United States of America,43.0731,-89.4012,1,2020-02-23,0,0,United States of America
3431,Diamond Princess cruise ship,Others,35.4437,139.638,691,2020-02-23,0,3,Others
3432,"San Diego County, CA",United States of America,32.7157,-117.1611,2,2020-02-23,1,0,United States of America
3433,"San Antonio, TX",United States of America,29.4241,-98.4936,1,2020-02-23,0,0,United States of America
3434,Egypt,Egypt,26.0,30.0,1,2020-02-23,0,0,Egypt
3435,Iran,Iran,32.0,53.0,43,2020-02-23,0,8,Iran
3436,"Omaha, NE (From Diamond Princess)",United States of America,41.2545,-95.9758,11,2020-02-23,0,0,United States of America
3437,"Travis, CA (From Diamond Princess)",United States of America,38.2721,-121.9399,5,2020-02-23,0,0,United States of America
3438,From Diamond Princess,Australia,35.4437,139.638,7,2020-02-23,0,0,Australia
3439,"Lackland, TX (From Diamond Princess)",United States of America,29.3829,-98.6134,2,2020-02-23,0,0,United States of America
3440,Lebanon,Lebanon,33.8547,35.8623,1,2020-02-23,0,0,Lebanon
3441,"Humboldt County, CA",United States of America,40.745,-123.8695,1,2020-02-23,0,0,United States of America
3442,"Sacramento County, CA",United States of America,38.4747,-121.3542,1,2020-02-23,0,0,United States of America
3443,Iraq,Iraq,33.0,44.0,0,2020-02-23,0,0,Iraq
3444,Unassigned Location (From Diamond Princess),United States of America,35.4437,139.638,0,2020-02-23,0,0,United States of America
3445,Oman,Oman,21.0,57.0,0,2020-02-23,0,0,Oman
3446,Afghanistan,Afghanistan,33.0,65.0,0,2020-02-23,0,0,Afghanistan
3447,Bahrain,Bahrain,26.0275,50.55,0,2020-02-23,0,0,Bahrain
3448,Kuwait,Kuwait,29.5,47.75,0,2020-02-23,0,0,Kuwait
3449,Algeria,Algeria,28.0339,1.6596,0,2020-02-23,0,0,Algeria
3450,Croatia,Croatia,45.1,15.2,0,2020-02-23,0,0,Croatia
3451,Switzerland,Switzerland,46.8182,8.2275,0,2020-02-23,0,0,Switzerland
3452,Austria,Austria,47.5162,14.5501,0,2020-02-23,0,0,Austria
3453,Israel,Israel,31.0,35.0,1,2020-02-23,0,0,Israel
3454,Pakistan,Pakistan,30.3753,69.3451,0,2020-02-23,0,0,Pakistan
3455,Brazil,Brazil,-14.235,-51.9253,0,2020-02-23,0,0,Brazil
3456,Georgia,Georgia,42.3154,43.3569,0,2020-02-23,0,0,Georgia
3457,Greece,Greece,39.0742,21.8243,0,2020-02-23,0,0,Greece
3458,North Macedonia,North Macedonia,41.6086,21.7453,0,2020-02-23,0,0,North Macedonia
3459,Norway,Norway,60.472,8.4689,0,2020-02-23,0,0,Norway
3460,Romania,Romania,45.9432,24.9668,0,2020-02-23,0,0,Romania
3461,Denmark,Denmark,56.2639,9.5018,0,2020-02-23,0,0,Denmark
3462,Estonia,Estonia,58.5953,25.0136,0,2020-02-23,0,0,Estonia
3463,Netherlands,Netherlands,52.1326,5.2913,0,2020-02-23,0,0,Netherlands
3464,San Marino,San Marino,43.9424,12.4578,0,2020-02-23,0,0,San Marino
3465,Anhui,China,31.8257,117.2264,989,2020-02-24,663,6,China
3466,Beijing,China,40.1824,116.4142,399,2020-02-24,198,4,China
3467,Chongqing,China,30.0572,107.874,576,2020-02-24,349,6,China
3468,Fujian,China,26.0789,117.9874,293,2020-02-24,183,1,China
3469,Gansu,China,36.0611,103.8343,91,2020-02-24,80,2,China
3470,Guangdong,China,23.3417,113.4244,1345,2020-02-24,786,6,China
3471,Guangxi,China,23.8298,108.7881,251,2020-02-24,112,2,China
3472,Guizhou,China,26.8154,106.8748,146,2020-02-24,102,2,China
3473,Hainan,China,19.1959,109.7453,168,2020-02-24,116,5,China
3474,Hebei,China,38.0428,114.5149,311,2020-02-24,234,6,China
3475,Heilongjiang,China,47.861999999999995,127.7615,480,2020-02-24,227,12,China
3476,Henan,China,33.882020000000004,113.61399999999999,1271,2020-02-24,943,19,China
3477,Hubei,China,30.9756,112.2707,64287,2020-02-24,16748,2495,China
3478,Hunan,China,27.6104,111.7088,1016,2020-02-24,731,4,China
3479,Inner Mongolia,China,44.0935,113.9448,75,2020-02-24,34,0,China
3480,Jiangsu,China,32.9711,119.455,631,2020-02-24,452,0,China
3481,Jiangxi,China,27.614,115.7221,934,2020-02-24,645,1,China
3482,Jilin,China,43.6661,126.1923,93,2020-02-24,60,1,China
3483,Liaoning,China,41.2956,122.6085,121,2020-02-24,80,1,China
3484,Ningxia,China,37.2692,106.1655,71,2020-02-24,58,0,China
3485,Qinghai,China,35.7452,95.9956,18,2020-02-24,18,0,China
3486,Shaanxi,China,35.1917,108.8701,245,2020-02-24,173,1,China
3487,Shandong,China,36.3427,118.1498,755,2020-02-24,343,5,China
3488,Shanghai,China,31.201999999999998,121.4491,335,2020-02-24,261,3,China
3489,Shanxi,China,37.5777,112.2922,133,2020-02-24,94,0,China
3490,Sichuan,China,30.6171,102.7103,527,2020-02-24,276,3,China
3491,Tianjin,China,39.3054,117.323,135,2020-02-24,87,3,China
3492,Tibet,China,31.6927,88.0924,1,2020-02-24,1,0,China
3493,Xinjiang,China,41.1129,85.2401,76,2020-02-24,30,2,China
3494,Yunnan,China,24.974,101.48700000000001,174,2020-02-24,124,2,China
3495,Zhejiang,China,29.1832,120.0934,1205,2020-02-24,782,1,China
3496,Thailand,Thailand,15.0,101.0,35,2020-02-24,21,0,Thailand
3497,Japan,Japan,36.0,138.0,159,2020-02-24,22,1,Japan
3498,South Korea,South Korea,36.0,128.0,833,2020-02-24,18,8,South Korea
3499,Taiwan,Taiwan,23.7,121.0,30,2020-02-24,5,1,Taiwan
3500,"Seattle, WA",United States of America,47.6062,-122.3321,1,2020-02-24,1,0,United States of America
3501,"Chicago, IL",United States of America,41.8781,-87.6298,2,2020-02-24,2,0,United States of America
3502,"Tempe, AZ",United States of America,33.4255,-111.94,1,2020-02-24,0,0,United States of America
3503,Macau,Macau,22.1667,113.55,10,2020-02-24,6,0,Macau
3504,Hong Kong,Hong Kong,22.3,114.2,79,2020-02-24,19,2,Hong Kong
3505,Singapore,Singapore,1.2833,103.8333,89,2020-02-24,51,0,Singapore
3506,Vietnam,Vietnam,16.0,108.0,16,2020-02-24,14,0,Vietnam
3507,France,France,47.0,2.0,12,2020-02-24,4,1,France
3508,Nepal,Nepal,28.1667,84.25,1,2020-02-24,1,0,Nepal
3509,Malaysia,Malaysia,2.5,112.5,22,2020-02-24,18,0,Malaysia
3510,"Toronto, ON",Canada,43.6532,-79.3832,3,2020-02-24,2,0,Canada
3511,British Columbia,Canada,49.2827,-123.1207,6,2020-02-24,0,0,Canada
3512,"Orange, CA",United States of America,33.7879,-117.8531,1,2020-02-24,0,0,United States of America
3513,"Los Angeles, CA",United States of America,34.0522,-118.2437,1,2020-02-24,0,0,United States of America
3514,New South Wales,Australia,-33.8688,151.2093,4,2020-02-24,4,0,Australia
3515,Victoria,Australia,-37.8136,144.9631,4,2020-02-24,4,0,Australia
3516,Queensland,Australia,-28.0167,153.4,5,2020-02-24,1,0,Australia
3517,Cambodia,Cambodia,11.55,104.9167,1,2020-02-24,1,0,Cambodia
3518,Sri Lanka,Sri Lanka,7.0,81.0,1,2020-02-24,1,0,Sri Lanka
3519,Germany,Germany,51.0,9.0,16,2020-02-24,14,0,Germany
3520,Finland,Finland,64.0,26.0,1,2020-02-24,1,0,Finland
3521,United Arab Emirates,United Arab Emirates,24.0,54.0,13,2020-02-24,4,0,United Arab Emirates
3522,Philippines,Philippines,13.0,122.0,3,2020-02-24,1,1,Philippines
3523,India,India,21.0,78.0,3,2020-02-24,3,0,India
3524,"London, ON",Canada,42.9849,-81.2453,1,2020-02-24,1,0,Canada
3525,Italy,Italy,43.0,12.0,229,2020-02-24,1,7,Italy
3526,UK,UK,55.0,-3.0,13,2020-02-24,8,0,UK
3527,Russia,Russia,60.0,90.0,2,2020-02-24,2,0,Russia
3528,Sweden,Sweden,63.0,16.0,1,2020-02-24,0,0,Sweden
3529,"Santa Clara, CA",United States of America,37.3541,-121.9552,2,2020-02-24,1,0,United States of America
3530,Spain,Spain,40.0,-4.0,2,2020-02-24,2,0,Spain
3531,South Australia,Australia,-34.9285,138.6007,2,2020-02-24,2,0,Australia
3532,"Boston, MA",United States of America,42.3601,-71.0589,1,2020-02-24,0,0,United States of America
3533,"San Benito, CA",United States of America,36.5761,-120.9876,2,2020-02-24,0,0,United States of America
3534,Belgium,Belgium,50.8333,4.0,1,2020-02-24,1,0,Belgium
3535,"Madison, WI",United States of America,43.0731,-89.4012,1,2020-02-24,0,0,United States of America
3536,Diamond Princess cruise ship,Others,35.4437,139.638,691,2020-02-24,0,3,Others
3537,"San Diego County, CA",United States of America,32.7157,-117.1611,2,2020-02-24,1,0,United States of America
3538,"San Antonio, TX",United States of America,29.4241,-98.4936,1,2020-02-24,0,0,United States of America
3539,Egypt,Egypt,26.0,30.0,1,2020-02-24,0,0,Egypt
3540,Iran,Iran,32.0,53.0,61,2020-02-24,0,12,Iran
3541,"Omaha, NE (From Diamond Princess)",United States of America,41.2545,-95.9758,0,2020-02-24,0,0,United States of America
3542,"Travis, CA (From Diamond Princess)",United States of America,38.2721,-121.9399,0,2020-02-24,0,0,United States of America
3543,From Diamond Princess,Australia,35.4437,139.638,7,2020-02-24,0,0,Australia
3544,"Lackland, TX (From Diamond Princess)",United States of America,29.3829,-98.6134,0,2020-02-24,0,0,United States of America
3545,Lebanon,Lebanon,33.8547,35.8623,1,2020-02-24,0,0,Lebanon
3546,"Humboldt County, CA",United States of America,40.745,-123.8695,1,2020-02-24,0,0,United States of America
3547,"Sacramento County, CA",United States of America,38.4747,-121.3542,1,2020-02-24,0,0,United States of America
3548,Iraq,Iraq,33.0,44.0,1,2020-02-24,0,0,Iraq
3549,Unassigned Location (From Diamond Princess),United States of America,35.4437,139.638,36,2020-02-24,0,0,United States of America
3550,Oman,Oman,21.0,57.0,2,2020-02-24,0,0,Oman
3551,Afghanistan,Afghanistan,33.0,65.0,1,2020-02-24,0,0,Afghanistan
3552,Bahrain,Bahrain,26.0275,50.55,1,2020-02-24,0,0,Bahrain
3553,Kuwait,Kuwait,29.5,47.75,1,2020-02-24,0,0,Kuwait
3554,Algeria,Algeria,28.0339,1.6596,0,2020-02-24,0,0,Algeria
3555,Croatia,Croatia,45.1,15.2,0,2020-02-24,0,0,Croatia
3556,Switzerland,Switzerland,46.8182,8.2275,0,2020-02-24,0,0,Switzerland
3557,Austria,Austria,47.5162,14.5501,0,2020-02-24,0,0,Austria
3558,Israel,Israel,31.0,35.0,1,2020-02-24,0,0,Israel
3559,Pakistan,Pakistan,30.3753,69.3451,0,2020-02-24,0,0,Pakistan
3560,Brazil,Brazil,-14.235,-51.9253,0,2020-02-24,0,0,Brazil
3561,Georgia,Georgia,42.3154,43.3569,0,2020-02-24,0,0,Georgia
3562,Greece,Greece,39.0742,21.8243,0,2020-02-24,0,0,Greece
3563,North Macedonia,North Macedonia,41.6086,21.7453,0,2020-02-24,0,0,North Macedonia
3564,Norway,Norway,60.472,8.4689,0,2020-02-24,0,0,Norway
3565,Romania,Romania,45.9432,24.9668,0,2020-02-24,0,0,Romania
3566,Denmark,Denmark,56.2639,9.5018,0,2020-02-24,0,0,Denmark
3567,Estonia,Estonia,58.5953,25.0136,0,2020-02-24,0,0,Estonia
3568,Netherlands,Netherlands,52.1326,5.2913,0,2020-02-24,0,0,Netherlands
3569,San Marino,San Marino,43.9424,12.4578,0,2020-02-24,0,0,San Marino
3570,Anhui,China,31.8257,117.2264,989,2020-02-25,712,6,China
3571,Beijing,China,40.1824,116.4142,400,2020-02-25,215,4,China
3572,Chongqing,China,30.0572,107.874,576,2020-02-25,372,6,China
3573,Fujian,China,26.0789,117.9874,294,2020-02-25,199,1,China
3574,Gansu,China,36.0611,103.8343,91,2020-02-25,80,2,China
3575,Guangdong,China,23.3417,113.4244,1347,2020-02-25,822,7,China
3576,Guangxi,China,23.8298,108.7881,252,2020-02-25,134,2,China
3577,Guizhou,China,26.8154,106.8748,146,2020-02-25,104,2,China
3578,Hainan,China,19.1959,109.7453,168,2020-02-25,124,5,China
3579,Hebei,China,38.0428,114.5149,311,2020-02-25,248,6,China
3580,Heilongjiang,China,47.861999999999995,127.7615,480,2020-02-25,243,12,China
3581,Henan,China,33.882020000000004,113.61399999999999,1271,2020-02-25,1002,19,China
3582,Hubei,China,30.9756,112.2707,64786,2020-02-25,18971,2563,China
3583,Hunan,China,27.6104,111.7088,1016,2020-02-25,768,4,China
3584,Inner Mongolia,China,44.0935,113.9448,75,2020-02-25,35,0,China
3585,Jiangsu,China,32.9711,119.455,631,2020-02-25,458,0,China
3586,Jiangxi,China,27.614,115.7221,934,2020-02-25,683,1,China
3587,Jilin,China,43.6661,126.1923,93,2020-02-25,63,1,China
3588,Liaoning,China,41.2956,122.6085,121,2020-02-25,83,1,China
3589,Ningxia,China,37.2692,106.1655,71,2020-02-25,61,0,China
3590,Qinghai,China,35.7452,95.9956,18,2020-02-25,18,0,China
3591,Shaanxi,China,35.1917,108.8701,245,2020-02-25,186,1,China
3592,Shandong,China,36.3427,118.1498,756,2020-02-25,355,6,China
3593,Shanghai,China,31.201999999999998,121.4491,336,2020-02-25,268,3,China
3594,Shanxi,China,37.5777,112.2922,133,2020-02-25,98,0,China
3595,Sichuan,China,30.6171,102.7103,529,2020-02-25,289,3,China
3596,Tianjin,China,39.3054,117.323,135,2020-02-25,91,3,China
3597,Tibet,China,31.6927,88.0924,1,2020-02-25,1,0,China
3598,Xinjiang,China,41.1129,85.2401,76,2020-02-25,30,2,China
3599,Yunnan,China,24.974,101.48700000000001,174,2020-02-25,129,2,China
3600,Zhejiang,China,29.1832,120.0934,1205,2020-02-25,808,1,China
3601,Thailand,Thailand,15.0,101.0,37,2020-02-25,22,0,Thailand
3602,Japan,Japan,36.0,138.0,170,2020-02-25,22,1,Japan
3603,South Korea,South Korea,36.0,128.0,977,2020-02-25,22,10,South Korea
3604,Taiwan,Taiwan,23.7,121.0,31,2020-02-25,5,1,Taiwan
3605,"Seattle, WA",United States of America,47.6062,-122.3321,1,2020-02-25,1,0,United States of America
3606,"Chicago, IL",United States of America,41.8781,-87.6298,2,2020-02-25,2,0,United States of America
3607,"Tempe, AZ",United States of America,33.4255,-111.94,1,2020-02-25,1,0,United States of America
3608,Macau,Macau,22.1667,113.55,10,2020-02-25,7,0,Macau
3609,Hong Kong,Hong Kong,22.3,114.2,84,2020-02-25,19,2,Hong Kong
3610,Singapore,Singapore,1.2833,103.8333,91,2020-02-25,53,0,Singapore
3611,Vietnam,Vietnam,16.0,108.0,16,2020-02-25,16,0,Vietnam
3612,France,France,47.0,2.0,14,2020-02-25,11,1,France
3613,Nepal,Nepal,28.1667,84.25,1,2020-02-25,1,0,Nepal
3614,Malaysia,Malaysia,2.5,112.5,22,2020-02-25,18,0,Malaysia
3615,"Toronto, ON",Canada,43.6532,-79.3832,3,2020-02-25,2,0,Canada
3616,British Columbia,Canada,49.2827,-123.1207,7,2020-02-25,0,0,Canada
3617,"Orange, CA",United States of America,33.7879,-117.8531,1,2020-02-25,0,0,United States of America
3618,"Los Angeles, CA",United States of America,34.0522,-118.2437,1,2020-02-25,0,0,United States of America
3619,New South Wales,Australia,-33.8688,151.2093,4,2020-02-25,4,0,Australia
3620,Victoria,Australia,-37.8136,144.9631,4,2020-02-25,4,0,Australia
3621,Queensland,Australia,-28.0167,153.4,5,2020-02-25,1,0,Australia
3622,Cambodia,Cambodia,11.55,104.9167,1,2020-02-25,1,0,Cambodia
3623,Sri Lanka,Sri Lanka,7.0,81.0,1,2020-02-25,1,0,Sri Lanka
3624,Germany,Germany,51.0,9.0,17,2020-02-25,14,0,Germany
3625,Finland,Finland,64.0,26.0,1,2020-02-25,1,0,Finland
3626,United Arab Emirates,United Arab Emirates,24.0,54.0,13,2020-02-25,4,0,United Arab Emirates
3627,Philippines,Philippines,13.0,122.0,3,2020-02-25,1,1,Philippines
3628,India,India,21.0,78.0,3,2020-02-25,3,0,India
3629,"London, ON",Canada,42.9849,-81.2453,1,2020-02-25,1,0,Canada
